cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
B,1,2,2024-06-14,2024-06-28,0.0,0.12730022697004176,0.0,2.294190648553058,2024-06-28
B,1,2,2024-06-21,2024-07-05,1.0,0.601092309971469,0.0,2.767982731554485,2024-07-05
B,1,2,2024-06-28,2024-07-12,0.0,0.2635671717121499,0.0,2.430457593295166,2024-07-12
B,1,2,2024-07-05,2024-07-19,0.0,0.508815964613403,0.0,2.6757063861964188,2024-07-19
B,1,2,2024-07-12,2024-07-26,8.0,0.403335213930285,0.0,2.570225635513301,2024-07-26
B,1,2,2024-07-19,2024-08-02,7.0,2.805461279862262,0.6618766737176953,4.9723517014452785,2024-08-02
B,1,2,2024-07-26,2024-08-09,6.0,1.7103379880707619,0.0,3.877228409653778,2024-08-09
B,1,2,2024-08-02,2024-08-16,2.0,1.9786050592694004,0.0,4.145495480852416,2024-08-16
B,1,2,2024-08-09,2024-08-23,2.0,2.8319168148295653,0.6883322086849986,10.42858160089928,2024-08-23
B,1,2,2024-08-16,2024-08-30,1.0,1.3891297183788316,0.0,8.985794504448545,2024-08-30
B,1,2,2024-08-23,2024-09-06,0.0,2.0212872305666094,0.0,9.617952016636323,2024-09-06
B,1,2,2024-08-30,2024-09-13,2.0,2.7072196659005034,0.5636350597559368,10.303884451970218,2024-09-13
B,1,2,2024-09-06,2024-09-20,1.0,1.3909950506746582,0.0,8.987659836744372,2024-09-20
B,1,2,2024-09-13,2024-09-27,1.0,2.073362607254887,0.0,9.670027393324602,2024-09-27
B,1,2,2024-09-20,2024-10-04,0.0,0.9090307178640733,0.0,8.505695503933788,2024-10-04
B,1,2,2024-09-27,2024-10-11,1.0,1.3804120530561184,0.0,8.977076839125832,2024-10-11
B,1,2,2024-10-04,2024-10-18,0.0,0.6205028742433192,0.0,8.217167660313034,2024-10-18
B,1,2,2024-10-11,2024-10-25,1.0,0.33146664116205093,0.0,7.928131427231766,2024-10-25
B,1,2,2024-10-18,2024-11-01,0.0,0.7457092254445871,0.0,8.342374011514302,2024-11-01
B,1,2,2024-10-25,2024-11-08,0.0,2.816742638479277,0.6731580323347104,10.413407424548993,2024-11-08
B,1,2,2024-11-01,2024-11-15,0.0,0.34336633764701363,0.0,7.940031123716729,2024-11-15
B,1,2,2024-11-08,2024-11-22,0.0,0.8525997364375496,0.0,8.449264522507264,2024-11-22
